MsgCount,HexIdent,Date,Time,Lat,Long,Callsign,Altitude,Speed,Track,Vertica                                                                                                                l
15654,51009A,,,55.07616,36.73715,BRU994  ,25750,408,263,2368
15658,51009A,,,55.07542,36.72802,BRU994  ,25850,408,263,2368
15660,51009A,,,55.07521,36.72496,BRU994  ,25875,408,263,2368
15661,51009A,,,55.07497,36.72180,BRU994  ,25925,408,263,2368
15678,51009A,,,55.07364,36.70484,BRU994  ,26100,411,263,2048
15684,51009A,,,55.07316,36.69875,BRU994  ,26150,412,263,1664
15686,51009A,,,55.07288,36.69509,BRU994  ,26175,413,263,1664
15694,51009A,,,55.07217,36.68602,BRU994  ,26250,414,263,1856
15701,51009A,,,55.07140,36.67608,BRU994  ,26350,415,263,2112
15707,51009A,,,55.07112,36.67244,BRU994  ,26400,415,263,2176
15710,51009A,,,55.07088,36.66895,BRU994  ,26425,415,263,2176
15714,51009A,,,55.07057,36.66550,BRU994  ,26475,416,263,2240
15720,51009A,,,55.07009,36.65905,BRU994  ,26550,416,263,2176
15726,51009A,,,55.06981,36.65572,BRU994  ,26575,416,263,2112
15739,51009A,,,55.06981,36.65572,BRU994  ,27650,417,263,2112
15740,4245AD,,,55.05107,37.14308,SVR7042 ,14900,373,38,-1920
15748,51009A,,,55.06981,36.65572,BRU994  ,29275,417,263,2112
15768,51009A,,,55.06981,36.65572,BRU994  ,29800,447,262,1024
15774,51009A,,,55.06981,36.65572,BRU994  ,30000,444,262,64
15776,51009A,,,55.06981,36.65572,BRU994  ,30000,444,262,0
16053,39DE26,,,54.61467,37.28743,IXR528G ,43000,474,291,-64
16071,39DE26,,,54.61894,37.26676,IXR528G ,43000,475,290,-64
16077,39DE26,,,54.61977,37.26264,IXR528G ,43000,474,290,-64
16085,39DE26,,,54.62173,37.25262,IXR528G ,43000,474,289,0
16092,39DE26,,,54.62239,37.24915,IXR528G ,43000,474,289,0
16101,39DE26,,,54.62366,37.24252,IXR528G ,43000,474,289,64
16108,39DE26,,,54.62444,37.23840,IXR528G ,43000,474,289,64
16125,39DE26,,,54.62849,37.21619,IXR528G ,43000,473,288,64
16126,39DE26,,,54.62900,37.21327,IXR528G ,43000,473,288,64
16128,39DE26,,,54.62970,37.20948,IXR528G ,43000,473,288,64
16147,39DE26,,,54.62970,37.20948,IXR528G ,43000,474,289,64
16162,4248F0,,,55.18533,37.36232,AFL2075 ,18750,375,2,-1600
16167,4248F0,,,55.18712,37.36242,AFL2075 ,18725,375,2,-1600
16169,4248F0,,,55.19046,37.36264,AFL2075 ,18675,375,2,-1600
16174,4248F0,,,55.19196,37.36275,AFL2075 ,18650,375,2,-1408
16176,4248F0,,,55.19527,37.36297,AFL2075 ,18600,375,2,-1408
16182,4248F0,,,55.20081,37.36337,AFL2075 ,18525,375,2,-1408
16186,4248F0,,,55.20593,37.36367,AFL2075 ,18450,375,2,-1472
16191,4248F0,,,55.20923,37.36392,AFL2075 ,18400,375,2,-1408
16195,4248F0,,,55.20923,37.36392,AFL2075 ,17875,373,0,-1472
16200,4248F0,,,55.24787,37.36542,AFL2075 ,17850,373,0,-1344
16201,4248F0,,,55.24974,37.36539,AFL2075 ,17825,373,0,-1344
16203,4248F0,,,55.25157,37.36539,AFL2075 ,17800,372,0,-1216
16211,4248F0,,,55.25157,37.36539,AFL2075 ,17625,372,0,-1216
16218,4248F0,,,55.25157,37.36539,AFL2075 ,17100,369,359,-960
16222,4248F0,,,55.31705,37.36250,AFL2075 ,17075,365,359,-1600
16224,4248F0,,,55.31886,37.36240,AFL2075 ,17050,365,359,-1600
16231,4248F0,,,55.32380,37.36217,AFL2075 ,16975,364,359,-1664
16251,4248F0,,,55.32380,37.36217,AFL2075 ,15150,360,0,-1984
16259,4248F0,,,55.32380,37.36217,AFL2075 ,15025,359,0,-1920
16262,4248F0,,,55.42648,37.35893,AFL2075 ,15000,359,0,-1728
16263,4248F0,,,55.42821,37.35884,AFL2075 ,14975,359,0,-1728
16265,4248F0,,,55.43106,37.35877,AFL2075 ,14900,359,0,-1728
16270,4248F0,,,55.43282,37.35876,AFL2075 ,14875,359,0,-1728
16274,4248F0,,,55.43464,37.35868,AFL2075 ,14850,359,0,-1600
16277,4248F0,,,55.43599,37.35868,AFL2075 ,14825,358,0,-1600
16380,42434F,,,55.34889,37.22942,AFL1892 ,20475,373,149,1856
16383,42434F,,,55.34752,37.23073,AFL1892 ,20500,374,149,1856
16402,42434F,,,55.34516,37.23325,AFL1892 ,20550,374,149,1856
16412,42434F,,,55.34143,37.23703,AFL1892 ,20625,375,149,1856
16414,42434F,,,55.33978,37.23872,AFL1892 ,20650,376,149,1856
16419,42434F,,,55.33978,37.23872,AFL1892 ,20975,378,149,1856
16421,42434F,,,55.32394,37.25514,AFL1892 ,21000,378,149,1856
16431,42434F,,,55.32138,37.25779,AFL1892 ,21050,378,149,1856
16435,42434F,,,55.32063,37.25855,AFL1892 ,21050,378,149,1856
16447,42434F,,,55.31731,37.26191,AFL1892 ,21125,378,149,1792
16451,42434F,,,55.31671,37.26256,AFL1892 ,21150,378,149,1792
16459,42434F,,,55.31520,37.26409,AFL1892 ,21175,378,149,1728
16470,42434F,,,55.31281,37.26662,AFL1892 ,21225,378,149,1728
16475,42434F,,,55.31132,37.26812,AFL1892 ,21250,378,149,1728
16490,42434F,,,55.30742,37.27217,AFL1892 ,21325,379,149,1600
16495,42434F,,,55.30667,37.27295,AFL1892 ,21325,379,149,1600
16502,42434F,,,55.30591,37.27370,AFL1892 ,21325,379,149,1600
16507,42434F,,,55.30513,37.27453,AFL1892 ,21350,379,149,1600
16521,42434F,,,55.30348,37.27621,AFL1892 ,21375,379,149,1600
16524,42434F,,,55.30257,37.27718,AFL1892 ,21400,379,149,1600
16534,42434F,,,55.30108,37.27869,AFL1892 ,21425,380,149,1600
16541,42434F,,,55.29954,37.28027,AFL1892 ,21450,380,149,1600
16544,42434F,,,55.29894,37.28094,AFL1892 ,21450,380,149,1600
16548,42434F,,,55.29822,37.28170,AFL1892 ,21475,380,149,1600
16552,42434F,,,55.29712,37.28275,AFL1892 ,21500,380,149,1600
16561,42434F,,,55.29350,37.28655,AFL1892 ,21550,381,149,1600
16562,42434F,,,55.29350,37.28655,AFL1892 ,22900,381,149,1600
16569,42434F,,,55.21375,37.36866,AFL1892 ,23025,387,149,1664
16571,42434F,,,55.20742,37.37516,AFL1892 ,23125,387,149,1664
16579,42434F,,,55.19678,37.38607,AFL1892 ,23325,388,149,1600
16584,42434F,,,55.19527,37.38761,AFL1892 ,23350,388,149,1600
16590,42434F,,,55.19354,37.38939,AFL1892 ,23375,388,149,1600
16593,42434F,,,55.19201,37.39097,AFL1892 ,23400,388,149,1600
16601,42434F,,,55.18614,37.39696,AFL1892 ,23500,389,149,1600
478,424617,,,54.97112,36.92488,SVR1199 ,18275,409,258,1600
484,424298,,,55.35987,37.51157,AFL1658 ,24500,408,135,1920
489,424617,,,54.97087,36.92295,SVR1199 ,18300,409,258,1792
510,424298,,,55.35832,37.51419,AFL1658 ,24525,408,135,1920
512,424617,,,54.97047,36.91981,SVR1199 ,18325,409,258,1792
518,424298,,,55.35754,37.51556,AFL1658 ,24550,408,135,1920
519,424617,,,54.97023,36.91786,SVR1199 ,18350,409,258,1856
526,424298,,,55.35694,37.51665,AFL1658 ,24550,408,135,1920
528,424617,,,54.97000,36.91589,SVR1199 ,18375,409,258,1856
536,424298,,,55.35548,37.51904,AFL1658 ,24600,408,135,1920
539,424617,,,54.96959,36.91277,SVR1199 ,18400,409,258,1984
556,424617,,,54.96916,36.90957,SVR1199 ,18450,409,258,2048
562,424617,,,54.96898,36.90824,SVR1199 ,18475,409,258,2048
565,424617,,,54.96877,36.90639,SVR1199 ,18475,409,258,2048
569,4243D3,,,54.74158,36.76664,SDM6640 ,17075,344,89,-960
576,424617,,,54.96840,36.90380,SVR1199 ,18525,409,258,2048
580,424617,,,54.96826,36.90251,SVR1199 ,18550,408,258,2368
588,424617,,,54.96800,36.90066,SVR1199 ,18550,408,258,2368
594,4243D3,,,54.74292,36.77216,SDM6640 ,17000,344,89,-960
599,424617,,,54.96758,36.89742,SVR1199 ,18600,408,258,2432
603,424617,,,54.96744,36.89621,SVR1199 ,18625,407,258,2560
604,4243D3,,,54.74359,36.77463,SDM6640 ,16950,344,89,-960
609,424617,,,54.96725,36.89492,SVR1199 ,18650,407,258,2560
617,4243D3,,,54.74414,36.77665,SDM6640 ,16925,344,65,-2240
629,4243D3,,,54.74446,36.77762,SDM6640 ,16925,344,65,-2240
634,424617,,,54.96661,36.88983,SVR1199 ,18725,406,258,2752
638,424617,,,54.96637,36.88793,SVR1199 ,18750,406,258,2752
645,424617,,,54.96604,36.88535,SVR1199 ,18800,406,258,2880
647,424617,,,54.96586,36.88410,SVR1199 ,18825,406,258,2880
648,4243D3,,,54.74625,36.78344,SDM6640 ,16825,347,62,-2112
655,4243D3,,,54.74674,36.78489,SDM6640 ,16825,347,62,-2112
661,424617,,,54.96547,36.88094,SVR1199 ,18875,405,258,3072
670,424617,,,54.96507,36.87777,SVR1199 ,18900,404,258,3136
673,424617,,,54.96488,36.87653,SVR1199 ,18950,404,258,3136
682,424617,,,54.96446,36.87335,SVR1199 ,19000,404,258,3136
686,424617,,,54.96432,36.87214,SVR1199 ,19025,404,258,3136
689,424617,,,54.96414,36.87084,SVR1199 ,19050,403,258,3200
697,424617,,,54.96292,36.86146,SVR1199 ,19200,401,258,3200
702,424617,,,54.96254,36.85832,SVR1199 ,19275,401,258,3264
707,424617,,,54.96227,36.85647,SVR1199 ,19300,401,258,3328
714,424617,,,54.96185,36.85340,SVR1199 ,19350,400,258,3392
719,424617,,,54.96172,36.85210,SVR1199 ,19375,399,258,3456
731,424617,,,54.96115,36.84773,SVR1199 ,19475,399,258,3456
743,424617,,,54.96097,36.84648,SVR1199 ,19500,397,258,3520
748,424617,,,54.96075,36.84467,SVR1199 ,19525,397,258,3520
757,424617,,,54.96050,36.84282,SVR1199 ,19575,396,258,3584
763,424617,,,54.96036,36.84157,SVR1199 ,19600,396,258,3584
773,424617,,,54.95993,36.83845,SVR1199 ,19650,395,258,3584
786,424617,,,54.95971,36.83666,SVR1199 ,19675,395,258,3584
794,424617,,,54.95939,36.83416,SVR1199 ,19750,395,258,3584
801,424617,,,54.95925,36.83291,SVR1199 ,19775,395,258,3584
812,424617,,,54.95897,36.83110,SVR1199 ,19800,393,258,3584
838,424617,,,54.95837,36.82617,SVR1199 ,19875,392,258,3520
844,424617,,,54.95819,36.82496,SVR1199 ,19925,392,258,3520
845,510051,,,54.76494,36.98472,BRU987  ,21850,409,65,-2176
853,424617,,,54.95773,36.82132,SVR1199 ,19975,391,258,3520
856,424617,,,54.95748,36.81943,SVR1199 ,20025,391,258,3520
858,424617,,,54.95734,36.81827,SVR1199 ,20050,391,258,3520
860,510051,,,54.76666,36.99038,BRU987  ,21775,409,64,-2240
866,510051,,,54.76857,36.99613,BRU987  ,21700,409,64,-2240
873,424617,,,54.95622,36.80969,SVR1199 ,20200,391,258,3520
879,424617,,,54.95586,36.80670,SVR1199 ,20275,391,258,3520
883,510051,,,54.76857,36.99613,BRU987  ,21625,408,57,-2176
897,424617,,,54.95496,36.80004,SVR1199 ,20375,387,258,3264
909,424617,,,54.95444,36.79580,SVR1199 ,20450,386,258,3200
927,424617,,,54.95371,36.79038,SVR1199 ,20550,385,258,2944
931,4243D3,,,54.74674,36.78489,SDM6640 ,16000,347,62,-2112
936,424617,,,54.95310,36.78564,SVR1199 ,20600,385,258,2944
943,510051,,,54.76857,36.99613,BRU987  ,21375,408,46,-2176
945,424617,,,54.95296,36.78439,SVR1199 ,20625,384,258,2816
955,510051,,,54.76857,36.99613,BRU987  ,21350,408,45,-2176
956,424617,,,54.95264,36.78198,SVR1199 ,20675,384,258,2688
957,424617,,,54.95238,36.78021,SVR1199 ,20675,384,258,2688
959,510051,,,54.76857,36.99613,BRU987  ,21325,408,45,-2176
961,424298,,,55.35548,37.51904,AFL1658 ,25900,408,136,1920
975,510051,,,54.76857,36.99613,BRU987  ,21275,408,45,-2176
983,424617,,,54.95164,36.77423,SVR1199 ,20775,383,258,2496
987,424617,,,54.95124,36.77124,SVR1199 ,20800,383,258,2496
990,424617,,,54.95100,36.76946,SVR1199 ,20825,383,258,2304
994,510051,,,54.78845,37.03354,BRU987  ,21125,407,40,-2112
997,424617,,,54.94913,36.75508,SVR1199 ,21000,383,258,2304
999,424617,,,54.94891,36.75326,SVR1199 ,21000,383,258,1792
1001,4243D3,,,54.74674,36.78489,SDM6640 ,15675,347,62,-2112
1006,510051,,,54.79655,37.04315,BRU987  ,20950,405,33,-2112
1007,424617,,,54.94831,36.74852,SVR1199 ,21050,383,258,1792
1012,424617,,,54.94812,36.74727,SVR1199 ,21050,383,258,1728
1018,510051,,,54.79822,37.04465,BRU987  ,20925,405,33,-2112
1020,424617,,,54.94775,36.74434,SVR1199 ,21075,383,258,1728
1023,510051,,,54.79980,37.04640,BRU987  ,20875,404,29,-2048
1027,424617,,,54.94730,36.74070,SVR1199 ,21125,383,258,1728
1035,510051,,,54.79980,37.04640,BRU987  ,20775,404,26,-2112
1038,510051,,,54.79980,37.04640,BRU987  ,20725,404,26,-2112
1039,424617,,,54.94579,36.72938,SVR1199 ,21225,383,258,1728
1043,510051,,,54.80818,37.05357,BRU987  ,20700,404,26,-2112
1090,4243D3,,,54.74674,36.78489,SDM6640 ,15300,399,35,-1536
1098,4243D3,,,54.82654,36.89993,SDM6640 ,15275,400,34,-1536
1100,424315,,,55.18158,37.32209,AFL2143 ,17975,283,1,-768
1101,4243D3,,,54.82718,36.90065,SDM6640 ,15250,400,34,-1536
1104,4243D3,,,54.82777,36.90138,SDM6640 ,15250,400,34,-1536
1110,4243D3,,,54.82837,36.90211,SDM6640 ,15225,400,34,-1536
1115,4243D3,,,54.82927,36.90324,SDM6640 ,15225,400,34,-1536
1118,424315,,,55.18386,37.32222,AFL2143 ,17950,283,1,-768
1125,4243D3,,,54.83080,36.90501,SDM6640 ,15200,400,34,-1536
1128,4243D3,,,54.83139,36.90574,SDM6640 ,15175,400,34,-1536
1132,424617,,,54.94579,36.72938,SVR1199 ,21600,383,258,1664
1141,4243D3,,,54.83290,36.90757,SDM6640 ,15150,400,34,-1536
1145,4243D3,,,54.83351,36.90832,SDM6640 ,15150,400,34,-1536
1154,424315,,,55.18786,37.32239,AFL2143 ,17900,283,1,-768
1155,4243D3,,,54.83411,36.90907,SDM6640 ,15125,400,34,-1536
1156,424617,,,54.94016,36.68618,SVR1199 ,21625,384,258,1536
1160,4243D3,,,54.83501,36.91018,SDM6640 ,15125,400,34,-1536
1169,4243D3,,,54.83560,36.91091,SDM6640 ,15100,400,34,-1536
1181,424617,,,54.93923,36.67902,SVR1199 ,21675,384,258,1408
1182,4243D3,,,54.83862,36.91455,SDM6640 ,15050,400,34,-1600
1186,4243D3,,,54.83926,36.91527,SDM6640 ,15050,400,34,-1600
1200,4243D3,,,54.84319,36.91997,SDM6640 ,14975,400,34,-1600
1226,424315,,,55.18786,37.32239,AFL2143 ,17775,282,1,-768
1227,4243D3,,,54.85135,36.92981,SDM6640 ,14825,399,34,-1600
1232,4243D3,,,54.85222,36.93096,SDM6640 ,14800,399,34,-1600
1236,4243D3,,,54.85313,36.93200,SDM6640 ,14800,399,34,-1600
1239,4243D3,,,54.85464,36.93379,SDM6640 ,14750,399,34,-1600
1242,4243D3,,,54.85556,36.93490,SDM6640 ,14750,399,34,-1600
1250,424617,,,54.93923,36.67902,SVR1199 ,22125,385,257,1280
1254,4243D3,,,54.86522,36.94654,SDM6640 ,14575,399,34,-1600
1266,424617,,,54.93923,36.67902,SVR1199 ,22275,385,257,1280
1274,4243D3,,,54.86522,36.94654,SDM6640 ,14325,398,34,-1664
1277,510051,,,54.80818,37.05357,BRU987  ,19100,397,23,-2176
1278,510051,,,54.88321,37.10802,BRU987  ,19075,397,23,-2176
1279,510051,,,54.88646,37.11060,BRU987  ,19000,397,23,-2176
1280,510051,,,54.88835,37.11198,BRU987  ,18950,397,23,-2176
1284,510051,,,54.89008,37.11335,BRU987  ,18925,397,23,-2176
1289,510051,,,54.89763,37.11917,BRU987  ,18750,393,23,-2176                                                                                                         l
93,42434A,,,55.32907,37.36240,AFL1623 ,15675,413,359,-1408
99,42434A,,,55.33078,37.36234,AFL1623 ,15650,413,359,-1408
106,4249CA,,,55.32282,37.08227,UTA447  ,11575,319,181,768
110,42434A,,,55.33436,37.36217,AFL1623 ,15600,413,359,-1472
111,4249CA,,,55.32097,37.08225,UTA447  ,11600,319,181,768
115,4249CA,,,55.31960,37.08241,UTA447  ,11600,319,181,768
151,42491E,,,55.32310,37.11215,AFL1186 ,20675,400,144,1920
154,42491E,,,55.32147,37.11416,AFL1186 ,20725,400,144,1984
161,42491E,,,55.31960,37.11642,AFL1186 ,20750,400,144,1984
170,42491E,,,55.31667,37.12006,AFL1186 ,20825,400,144,1984
174,42491E,,,55.31509,37.12205,AFL1186 ,20850,400,144,1984
177,42491E,,,55.31374,37.12361,AFL1186 ,20900,400,144,1984
186,4249CA,,,55.31960,37.08241,UTA447  ,12050,322,176,832
188,4249CA,,,55.31960,37.08241,UTA447  ,12075,322,176,832
196,42491E,,,55.30508,37.13427,AFL1186 ,21075,400,144,1984
206,4249CA,,,55.31960,37.08241,UTA447  ,12200,322,176,832
216,4249CA,,,55.31960,37.08241,UTA447  ,12225,347,144,2560
220,4249CA,,,55.26823,37.11747,UTA447  ,12275,347,144,2560
244,4249CA,,,55.26430,37.12240,UTA447  ,12425,346,144,3136
247,4249CA,,,55.26361,37.12345,UTA447  ,12475,346,144,3136
251,4249CA,,,55.26311,37.12401,UTA447  ,12500,345,144,3520
255,42491E,,,55.30508,37.13427,AFL1186 ,21275,400,144,1984
256,4249CA,,,55.26258,37.12463,UTA447  ,12525,345,144,3520
262,4249CA,,,55.26173,37.12571,UTA447  ,12550,345,144,3648
269,4249CA,,,55.26054,37.12725,UTA447  ,12625,345,144,3648
289,42491E,,,55.28972,37.15277,AFL1186 ,21350,404,145,1600
303,42491E,,,55.28508,37.15835,AFL1186 ,21450,404,145,1600
319,42491E,,,55.28344,37.16034,AFL1186 ,21475,404,145,1600
322,42434A,,,55.33436,37.36217,AFL1623 ,14400,407,0,-1472
324,42491E,,,55.28183,37.16222,AFL1186 ,21500,405,145,1600
340,42491E,,,55.27915,37.16542,AFL1186 ,21550,406,145,1664
349,42491E,,,55.27748,37.16739,AFL1186 ,21575,406,145,1664
362,42491E,,,55.27589,37.16933,AFL1186 ,21600,406,145,1664
371,42491E,,,55.27451,37.17095,AFL1186 ,21625,407,145,1664
377,42434A,,,55.33436,37.36217,AFL1623 ,14225,407,0,-1472
380,42491E,,,55.27292,37.17291,AFL1186 ,21650,407,145,1664
385,42434A,,,55.44036,37.35868,AFL1623 ,14200,407,0,-1472
389,42491E,,,55.27152,37.17449,AFL1186 ,21700,407,145,1664
401,42491E,,,55.26854,37.17807,AFL1186 ,21750,407,145,1728
409,42434A,,,55.44036,37.35868,AFL1623 ,14100,406,0,-1472
434,4249CA,,,55.26054,37.12725,UTA447  ,14175,343,143,2944
436,4249CA,,,55.26054,37.12725,UTA447  ,14225,343,143,2944
440,4249CA,,,55.26054,37.12725,UTA447  ,14325,344,143,2944
445,42491E,,,55.26854,37.17807,AFL1186 ,22450,407,145,1728
451,42491E,,,55.26854,37.17807,AFL1186 ,22500,407,145,1728
460,42491E,,,55.26854,37.17807,AFL1186 ,22575,412,146,1728
467,42491E,,,55.22617,37.22806,AFL1186 ,22600,412,146,1728
516,4249CA,,,55.26054,37.12725,UTA447  ,15450,347,143,2944
539,4249CA,,,55.26054,37.12725,UTA447  ,15600,348,143,2944
551,42491E,,,55.22617,37.22806,AFL1186 ,23150,412,146,1856
556,42491E,,,55.19719,37.26199,AFL1186 ,23175,413,146,1920
557,4249CA,,,55.26054,37.12725,UTA447  ,15750,348,143,2944
569,4249CA,,,55.18190,37.22798,UTA447  ,15825,348,143,2944
573,42491E,,,55.19412,37.26554,AFL1186 ,23250,413,146,1920
579,4249CA,,,55.18000,37.23042,UTA447  ,15900,349,143,2944
585,4249CA,,,55.17813,37.23267,UTA447  ,15950,349,143,2944
598,42491E,,,55.18771,37.27298,AFL1186 ,23375,413,146,1856
609,4249CA,,,55.17403,37.23816,UTA447  ,16100,349,143,2944
633,42491E,,,55.18028,37.28161,AFL1186 ,23525,414,146,1792
636,42491E,,,55.17888,37.28315,AFL1186 ,23550,414,146,1792
640,42491E,,,55.17725,37.28510,AFL1186 ,23575,414,146,1792
646,42491E,,,55.17554,37.28711,AFL1186 ,23600,414,146,1792
674,42491E,,,55.17554,37.28711,AFL1186 ,24725,420,146,1728
677,42491E,,,55.10603,37.36783,AFL1186 ,24775,422,146,1344
679,42491E,,,55.10431,37.36983,AFL1186 ,24775,422,146,1344
682,42491E,,,55.10291,37.37149,AFL1186 ,24800,422,146,1344
702,42431F,,,54.72835,36.62713,SDM5728 ,21875,390,89,-1728
705,42431F,,,54.72895,36.77973,SDM5728 ,21800,390,89,-1728
710,42431F,,,54.72899,36.78602,SDM5728 ,21750,388,89,-1920
716,42431F,,,54.72903,36.79249,SDM5728 ,21675,387,89,-1856
723,42431F,,,54.72908,36.79830,SDM5728 ,21625,386,89,-1664
736,42431F,,,54.72908,36.79830,SDM5728 ,21250,373,89,-832
744,42431F,,,54.72908,36.79830,SDM5728 ,21125,367,89,-768
746,42431F,,,54.72908,36.79830,SDM5728 ,20900,359,88,-1600
750,42431F,,,54.73026,36.93878,SDM5728 ,20825,359,88,-1600
759,42431F,,,54.73044,36.95643,SDM5728 ,20675,357,88,-1152
760,42431F,,,54.73045,36.95938,SDM5728 ,20675,357,88,-1152
764,42431F,,,54.73049,36.96209,SDM5728 ,20650,357,88,-1152
765,42431F,,,54.73049,36.96492,SDM5728 ,20625,357,88,-1152
785,42431F,,,54.73072,36.98656,SDM5728 ,20500,353,88,-1216
786,42431F,,,54.73072,36.98656,SDM5728 ,20475,353,88,-1216
800,42431F,,,54.73072,36.98656,SDM5728 ,20400,352,88,-1344
805,42431F,,,54.73082,37.00098,SDM5728 ,20375,351,88,-1344
808,42431F,,,54.73087,37.00599,SDM5728 ,20325,351,88,-1408
811,42431F,,,54.73091,37.00861,SDM5728 ,20300,351,88,-1408
818,42431F,,,54.73095,37.01144,SDM5728 ,20300,350,88,-1408
820,42431F,,,54.73095,37.01419,SDM5728 ,20275,350,88,-1408
828,42431F,,,54.73100,37.01682,SDM5728 ,20250,350,88,-1408
832,42431F,,,54.73105,37.02001,SDM5728 ,20225,350,88,-1408
841,42431F,,,54.73109,37.02584,SDM5728 ,20175,349,88,-1408
857,42431F,,,54.73123,37.03691,SDM5728 ,20075,348,88,-1408
860,42431F,,,54.73123,37.03927,SDM5728 ,20050,348,88,-1408
863,42431F,,,54.73128,37.04178,SDM5728 ,20025,348,88,-1408
881,42431F,,,54.73128,37.04178,SDM5728 ,19800,346,88,-1536
883,42431F,,,54.73161,37.07270,SDM5728 ,19750,346,88,-1536
897,42431F,,,54.73174,37.08435,SDM5728 ,19625,345,88,-1600
901,42431F,,,54.73175,37.08701,SDM5728 ,19600,345,88,-1600
909,42431F,,,54.73178,37.08928,SDM5728 ,19575,345,88,-1600
915,42431F,,,54.73187,37.09728,SDM5728 ,19500,345,88,-1600
917,42431F,,,54.73188,37.09983,SDM5728 ,19475,345,88,-1600
951,4D20CF,,,55.33443,36.97214,VJT453  ,8325,262,198,1984
955,4D20CF,,,55.33214,36.97093,VJT453  ,8400,262,198,1984
960,4D20CF,,,55.33054,36.96996,VJT453  ,8450,263,198,1920
973,4D20CF,,,55.32752,36.96833,VJT453  ,8525,263,198,1792
976,4D20CF,,,55.32706,36.96811,VJT453  ,8550,264,198,1728
982,4D20CF,,,55.32637,36.96770,VJT453  ,8550,264,198,1728
989,42431F,,,54.73188,37.09983,SDM5728 ,18950,342,88,-1536
993,4D20CF,,,55.32403,36.96641,VJT453  ,8600,264,198,1728
1001,4D20CF,,,55.32240,36.96550,VJT453  ,8650,265,198,1600
1012,4D20CF,,,55.31772,36.96285,VJT453  ,8775,266,198,1600
1014,4D20CF,,,55.31699,36.96253,VJT453  ,8775,267,198,1664
1016,4D20CF,,,55.31630,36.96213,VJT453  ,8800,267,198,1600
1031,4D20CF,,,55.31062,36.95892,VJT453  ,8925,268,198,1600
1050,4D20CF,,,55.30591,36.95631,VJT453  ,9075,270,198,1920
1062,4D20CF,,,55.30353,36.95494,VJT453  ,9125,271,198,1920
1072,4D20CF,,,55.30353,36.95494,VJT453  ,9250,271,198,2048
1078,4D20CF,,,55.30353,36.95494,VJT453  ,9425,271,198,2048
1093,4D20CF,,,55.30353,36.95494,VJT453  ,9475,271,198,2048
1099,4D20CF,,,55.30353,36.95494,VJT453  ,9525,271,198,1984
1107,4D20CF,,,55.30353,36.95494,VJT453  ,9525,271,198,1984
1111,4D20CF,,,55.28856,36.94661,VJT453  ,9550,271,198,1984
1115,4D20CF,,,55.28806,36.94638,VJT453  ,9575,271,198,1984
1120,4D20CF,,,55.28687,36.94573,VJT453  ,9625,271,198,1984
1126,4D20CF,,,55.28567,36.94502,VJT453  ,9650,271,198,1920
1136,4D20CF,,,55.28376,36.94394,VJT453  ,9700,271,198,1984
1139,4D20CF,,,55.28329,36.94371,VJT453  ,9725,272,198,1984
1147,4D20CF,,,55.28210,36.94306,VJT453  ,9750,272,198,1920
1156,4D20CF,,,55.28018,36.94203,VJT453  ,9800,271,198,2048
1172,4D20CF,,,55.27543,36.93936,VJT453  ,9925,271,198,1920
1176,4D20CF,,,55.27496,36.93911,VJT453  ,9950,271,198,1920
1201,424904,,,55.40829,37.02251,UTA273  ,6875,256,186,896
1206,4D20CF,,,55.26521,36.93361,VJT453  ,10200,271,198,1856
1229,4D20CF,,,55.25751,36.92938,VJT453  ,10400,275,198,1920
1242,4D20CF,,,55.25583,36.92844,VJT453  ,10450,275,198,1920
1247,4D20CF,,,55.25509,36.92805,VJT453  ,10475,276,198,1984
1251,4D20CF,,,55.25459,36.92771,VJT453  ,10500,276,198,2048
1257,4D20CF,,,55.25388,36.92738,VJT453  ,10500,276,198,2048
1260,4D20CF,,,55.25336,36.92705,VJT453  ,10525,277,198,2048
1266,4D20CF,,,55.25266,36.92671,VJT453  ,10550,277,198,2048
1268,4D20CF,,,55.25215,36.92638,VJT453  ,10550,277,198,2048
1273,4D20CF,,,55.25094,36.92571,VJT453  ,10600,277,198,2112
1278,4D20CF,,,55.25024,36.92530,VJT453  ,10625,277,198,2176
1282,4D20CF,,,55.24973,36.92505,VJT453  ,10625,277,198,2176
1288,4D20CF,,,55.24903,36.92463,VJT453  ,10650,277,198,2176
1290,424904,,,55.40829,37.02251,UTA273  ,7150,257,186,1408
1292,4D20CF,,,55.24855,36.92440,VJT453  ,10675,277,198,2176
1298,424904,,,55.34135,37.01294,UTA273  ,7175,257,186,1408
1313,4D20CF,,,55.24658,36.92327,VJT453  ,10725,277,198,2176
1322,4D20CF,,,55.24585,36.92287,VJT453  ,10750,277,198,2176
1327,4D20CF,,,55.24535,36.92263,VJT453  ,10775,277,198,2112
1337,4D20CF,,,55.24466,36.92222,VJT453  ,10800,277,198,2112
1339,424904,,,55.33777,37.01229,UTA273  ,7275,258,186,1792
1341,4D20CF,,,55.24368,36.92172,VJT453  ,10800,277,198,2112
1344,4D20CF,,,55.24342,36.92158,VJT453  ,10825,276,198,2112
1355,4D20CF,,,55.24242,36.92105,VJT453  ,10850,277,198,2048
1361,4D20CF,,,55.24219,36.92093,VJT453  ,10850,277,198,2048
1363,424904,,,55.33543,37.01189,UTA273  ,7325,258,186,2048
1371,4D20CF,,,55.24051,36.91997,VJT453  ,10900,277,198,2048
